x 	 y 	 te 	 ti 	 na0 	 na1 	 po 	 ua0 	 ua1
0.24	-1.46	0	0	0	0	0	0	0
0.25	-1.46	0	0	0	0	0	0	0
0.26	-1.46	0	0	0	0	0	0	0
0.27	-1.46	0	0	0	0	0	0	0
0.28	-1.46	0	0	0	0	0	0	0
0.29	-1.46	0	0	0	0	0	0	0
0.3	-1.46	0	0	0	0	0	0	0
0.31	-1.46	0	0	0	0	0	0	0
0.32	-1.46	0	0	0	0	0	0	0
0.33	-1.46	0	0	0	0	0	0	0
0.34	-1.46	0	0	0	0	0	0	0
0.35	-1.46	0	0	0	0	0	0	0
0.36	-1.46	0	0	0	0	0	0	0
0.37	-1.46	0	0	0	0	0	0	0
0.38	-1.46	0	0	0	0	0	0	0
0.39	-1.46	0	0	0	0	0	0	0
0.4	-1.46	0	0	0	0	0	0	0
0.41	-1.46	0	0	0	0	0	0	0
0.42	-1.46	0	0	0	0	0	0	0
0.43	-1.46	0	0	0	0	0	0	0
0.44	-1.46	0	0	0	0	0	0	0
0.45	-1.46	0	0	0	0	0	0	0
0.46	-1.46	0	0	0	0	0	0	0
0.47	-1.46	0	0	0	0	0	0	0
0.48	-1.46	0	0	0	0	0	0	0
0.49	-1.46	0	0	0	0	0	0	0
0.5	-1.46	0	0	0	0	0	0	0
0.51	-1.46	0	0	0	0	0	0	0
0.52	-1.46	0	0	0	0	0	0	0
0.53	-1.46	0	0	0	0	0	0	0
0.54	-1.46	0	0	0	0	0	0	0
0.55	-1.46	0	0	0	0	0	0	0
0.56	-1.46	0	0	0	0	0	0	0
0.57	-1.46	0	0	0	0	0	0	0
0.58	-1.46	0	0	0	0	0	0	0
0.59	-1.46	0	0	0	0	0	0	0
0.6	-1.46	0	0	0	0	0	0	0
0.61	-1.46	0	0	0	0	0	0	0
0.62	-1.46	0	0	0	0	0	0	0
0.63	-1.46	0	0	0	0	0	0	0
0.64	-1.46	0	0	0	0	0	0	0
0.65	-1.46	0	0	0	0	0	0	0
0.66	-1.46	0	0	0	0	0	0	0
0.67	-1.46	0	0	0	0	0	0	0
0.68	-1.46	0	0	0	0	0	0	0
0.69	-1.46	0	0	0	0	0	0	0
0.7	-1.46	0	0	0	0	0	0	0
0.71	-1.46	0	0	0	0	0	0	0
0.72	-1.46	0	0	0	0	0	0	0
0.73	-1.46	0	0	0	0	0	0	0
0.74	-1.46	0	0	0	0	0	0	0
0.75	-1.46	0	0	0	0	0	0	0
0.76	-1.46	0	0	0	0	0	0	0
0.77	-1.46	0	0	0	0	0	0	0
0.78	-1.46	0	0	0	0	0	0	0
0.79	-1.46	0	0	0	0	0	0	0
0.8	-1.46	0	0	0	0	0	0	0
0.81	-1.46	0	0	0	0	0	0	0
0.82	-1.46	1.58787e-019	4.23236e-019	4.63287e+017	1.34753e+017	2.7337	7.72353	1887.01
0.83	-1.46	1.79162e-019	4.24285e-019	4.62152e+017	2.09578e+017	3.15898	12.4388	1753.37
0.84	-1.46	2.05604e-019	4.26129e-019	4.60183e+017	3.43278e+017	3.66394	20.4213	1611.24
0.85	-1.46	2.383e-019	4.29274e-019	4.56908e+017	5.7098e+017	4.22594	33.5605	1518.8
0.86	-1.46	2.78099e-019	4.34444e-019	4.51705e+017	9.35485e+017	4.83398	54.3227	1587.87
0.87	-1.46	3.28394e-019	4.42589e-019	4.43842e+017	1.47956e+018	5.51414	85.517	1989.96
0.88	-1.46	3.95934e-019	4.54738e-019	4.32614e+017	2.22854e+018	6.32179	129.426	2937.49
0.89	-1.46	4.88357e-019	4.71518e-019	4.17723e+017	3.15837e+018	7.28974	185.82	4609.75
0.9	-1.46	6.0773e-019	4.92345e-019	3.99865e+017	4.16106e+018	8.36037	249.364	7012
0.91	-1.46	7.43503e-019	5.14842e-019	3.81066e+017	5.04665e+018	9.3623	308.782	9853.07
0.92	-1.46	8.72147e-019	5.35265e-019	3.6425e+017	5.61085e+018	10.0797	350.189	12596.1
0.93	-1.46	9.6646e-019	5.49744e-019	3.52288e+017	5.73388e+018	10.3749	363.298	14700.4
0.94	-1.46	1.00845e-018	5.55179e-019	3.47499e+017	5.44638e+018	10.2669	346.663	15863.7
0.95	-1.46	9.99242e-019	5.49349e-019	3.5186e+017	4.9405e+018	9.9255	310.219	16111.2
0.96	-1.46	9.6135e-019	5.31408e-019	3.66778e+017	4.4904e+018	9.58065	272.273	15723.2
0.97	-1.46	9.21952e-019	5.03802e-019	3.91145e+017	4.21892e+018	9.35118	244.814	15024.6
0.98	-1.46	8.84874e-019	4.7343e-019	4.19366e+017	3.94197e+018	9.15676	219.776	14200.6
0.99	-1.46	0	0	0	0	0	0	0
1	-1.46	0	0	0	0	0	0	0
1.01	-1.46	0	0	0	0	0	0	0
1.02	-1.46	0	0	0	0	0	0	0
1.03	-1.46	0	0	0	0	0	0	0
1.04	-1.46	0	0	0	0	0	0	0
1.05	-1.46	0	0	0	0	0	0	0
1.06	-1.46	0	0	0	0	0	0	0
1.07	-1.46	0	0	0	0	0	0	0
1.08	-1.46	0	0	0	0	0	0	0
1.09	-1.46	0	0	0	0	0	0	0
1.1	-1.46	0	0	0	0	0	0	0
1.11	-1.46	0	0	0	0	0	0	0
1.12	-1.46	0	0	0	0	0	0	0
1.13	-1.46	0	0	0	0	0	0	0
1.14	-1.46	0	0	0	0	0	0	0
1.15	-1.46	0	0	0	0	0	0	0
1.16	-1.46	0	0	0	0	0	0	0
1.17	-1.46	0	0	0	0	0	0	0
1.18	-1.46	0	0	0	0	0	0	0
1.19	-1.46	0	0	0	0	0	0	0
1.2	-1.46	0	0	0	0	0	0	0
1.21	-1.46	0	0	0	0	0	0	0
1.22	-1.46	0	0	0	0	0	0	0
1.23	-1.46	0	0	0	0	0	0	0
1.24	-1.46	0	0	0	0	0	0	0
1.25	-1.46	0	0	0	0	0	0	0
1.26	-1.46	0	0	0	0	0	0	0
1.27	-1.46	0	0	0	0	0	0	0
1.28	-1.46	0	0	0	0	0	0	0
1.29	-1.46	0	0	0	0	0	0	0
1.3	-1.46	0	0	0	0	0	0	0
1.31	-1.46	0	0	0	0	0	0	0
1.32	-1.46	0	0	0	0	0	0	0
1.33	-1.46	0	0	0	0	0	0	0
1.34	-1.46	0	0	0	0	0	0	0
1.35	-1.46	0	0	0	0	0	0	0
1.36	-1.46	0	0	0	0	0	0	0
1.37	-1.46	0	0	0	0	0	0	0
1.38	-1.46	0	0	0	0	0	0	0
1.39	-1.46	0	0	0	0	0	0	0
1.4	-1.46	0	0	0	0	0	0	0
0.2	-1.45	0	0	0	0	0	0	0
0.21	-1.45	0	0	0	0	0	0	0
0.22	-1.45	0	0	0	0	0	0	0
0.23	-1.45	0	0	0	0	0	0	0
0.24	-1.45	0	0	0	0	0	0	0
0.25	-1.45	0	0	0	0	0	0	0
0.26	-1.45	0	0	0	0	0	0	0
0.27	-1.45	0	0	0	0	0	0	0
0.28	-1.45	0	0	0	0	0	0	0
0.29	-1.45	0	0	0	0	0	0	0
0.3	-1.45	0	0	0	0	0	0	0
0.31	-1.45	0	0	0	0	0	0	0
0.32	-1.45	0	0	0	0	0	0	0
0.33	-1.45	0	0	0	0	0	0	0
0.34	-1.45	0	0	0	0	0	0	0
0.35	-1.45	0	0	0	0	0	0	0
0.36	-1.45	0	0	0	0	0	0	0
0.37	-1.45	0	0	0	0	0	0	0
0.38	-1.45	0	0	0	0	0	0	0
0.39	-1.45	0	0	0	0	0	0	0
0.4	-1.45	0	0	0	0	0	0	0
0.41	-1.45	0	0	0	0	0	0	0
0.42	-1.45	0	0	0	0	0	0	0
0.43	-1.45	0	0	0	0	0	0	0
0.44	-1.45	0	0	0	0	0	0	0
0.45	-1.45	0	0	0	0	0	0	0
0.46	-1.45	0	0	0	0	0	0	0
0.47	-1.45	0	0	0	0	0	0	0
0.48	-1.45	0	0	0	0	0	0	0
0.49	-1.45	0	0	0	0	0	0	0
0.5	-1.45	0	0	0	0	0	0	0
0.51	-1.45	0	0	0	0	0	0	0
0.52	-1.45	0	0	0	0	0	0	0
0.53	-1.45	0	0	0	0	0	0	0
0.54	-1.45	0	0	0	0	0	0	0
0.55	-1.45	0	0	0	0	0	0	0
0.56	-1.45	0	0	0	0	0	0	0
0.57	-1.45	0	0	0	0	0	0	0
0.58	-1.45	0	0	0	0	0	0	0
0.59	-1.45	0	0	0	0	0	0	0
0.6	-1.45	0	0	0	0	0	0	0
0.61	-1.45	0	0	0	0	0	0	0
0.62	-1.45	0	0	0	0	0	0	0
0.63	-1.45	0	0	0	0	0	0	0
0.64	-1.45	0	0	0	0	0	0	0
0.65	-1.45	0	0	0	0	0	0	0
0.66	-1.45	0	0	0	0	0	0	0
0.67	-1.45	0	0	0	0	0	0	0
0.68	-1.45	0	0	0	0	0	0	0
0.69	-1.45	0	0	0	0	0	0	0
0.7	-1.45	0	0	0	0	0	0	0
0.71	-1.45	0	0	0	0	0	0	0
0.72	-1.45	0	0	0	0	0	0	0
0.73	-1.45	0	0	0	0	0	0	0
0.74	-1.45	0	0	0	0	0	0	0
0.75	-1.45	0	0	0	0	0	0	0
0.76	-1.45	0	0	0	0	0	0	0
0.77	-1.45	0	0	0	0	0	0	0
0.78	-1.45	0	0	0	0	0	0	0
0.79	-1.45	0	0	0	0	0	0	0
0.8	-1.45	0	0	0	0	0	0	0
0.81	-1.45	1.53629e-019	4.23265e-019	4.63231e+017	1.19345e+017	2.62021	6.70943	1919.56
0.82	-1.45	1.72323e-019	4.23948e-019	4.62511e+017	1.81726e+017	3.02014	10.7192	1795.69
0.83	-1.45	1.96877e-019	4.25461e-019	4.60891e+017	2.93979e+017	3.50303	17.519	1652.1
0.84	-1.45	2.27552e-019	4.28119e-019	4.58097e+017	4.87848e+017	4.04892	28.7958	1534.15
0.85	-1.45	2.64722e-019	4.32536e-019	4.53595e+017	8.03552e+017	4.6395	46.7991	1534.15
0.86	-1.45	3.10614e-019	4.39557e-019	4.46714e+017	1.28385e+018	5.28703	74.1951	1801.03
0.87	-1.45	3.70661e-019	4.50164e-019	4.36757e+017	1.96089e+018	6.04004	113.476	2531.35
0.88	-1.45	4.52358e-019	4.65135e-019	4.23279e+017	2.83059e+018	6.94586	165.459	3918.74
0.89	-1.45	5.604e-019	4.84375e-019	4.06584e+017	3.81922e+018	7.98603	226.949	6040.3
0.9	-1.45	6.89834e-019	5.06276e-019	3.88129e+017	4.77036e+018	9.03378	289.198	8725.11
0.91	-1.45	8.23016e-019	5.2783e-019	3.70316e+017	5.48585e+018	9.88749	339.57	11537.3
0.92	-1.45	9.35048e-019	5.45737e-019	3.55581e+017	5.80742e+018	10.3729	366.341	13948.7
0.93	-1.45	1.00426e-018	5.57667e-019	3.45496e+017	5.67892e+018	10.4312	363.264	15578.1
0.94	-1.45	1.02044e-018	5.62814e-019	3.40498e+017	5.15786e+018	10.1335	331.512	16321.1
0.95	-1.45	9.8828e-019	5.61733e-019	3.40164e+017	4.39538e+018	9.6374	279.593	16333.1
0.96	-1.45	9.25777e-019	5.55707e-019	3.43773e+017	3.59412e+018	9.12182	221.248	15916.3
0.97	-1.45	8.56723e-019	5.45494e-019	3.51298e+017	2.9393e+018	8.72036	170.484	15354.8
0.98	-1.45	7.99977e-019	5.29684e-019	3.64747e+017	2.53113e+018	8.48466	135.843	14771.8
0.99	-1.45	0	0	0	0	0	0	0
1	-1.45	0	0	0	0	0	0	0
1.01	-1.45	0	0	0	0	0	0	0
1.02	-1.45	0	0	0	0	0	0	0
1.03	-1.45	0	0	0	0	0	0	0
1.04	-1.45	0	0	0	0	0	0	0
1.05	-1.45	0	0	0	0	0	0	0
1.06	-1.45	0	0	0	0	0	0	0
1.07	-1.45	0	0	0	0	0	0	0
1.08	-1.45	0	0	0	0	0	0	0
1.09	-1.45	0	0	0	0	0	0	0
1.1	-1.45	0	0	0	0	0	0	0
1.11	-1.45	0	0	0	0	0	0	0
1.12	-1.45	0	0	0	0	0	0	0
1.13	-1.45	0	0	0	0	0	0	0
1.14	-1.45	0	0	0	0	0	0	0
1.15	-1.45	0	0	0	0	0	0	0
1.16	-1.45	0	0	0	0	0	0	0
1.17	-1.45	0	0	0	0	0	0	0
1.18	-1.45	0	0	0	0	0	0	0
1.19	-1.45	0	0	0	0	0	0	0
1.2	-1.45	0	0	0	0	0	0	0
1.21	-1.45	0	0	0	0	0	0	0
1.22	-1.45	0	0	0	0	0	0	0
1.23	-1.45	0	0	0	0	0	0	0
1.24	-1.45	0	0	0	0	0	0	0
1.25	-1.45	0	0	0	0	0	0	0
1.26	-1.45	0	0	0	0	0	0	0
1.27	-1.45	0	0	0	0	0	0	0
1.28	-1.45	0	0	0	0	0	0	0
1.29	-1.45	0	0	0	0	0	0	0
1.3	-1.45	0	0	0	0	0	0	0
1.31	-1.45	0	0	0	0	0	0	0
1.32	-1.45	0	0	0	0	0	0	0
1.33	-1.45	0	0	0	0	0	0	0
1.34	-1.45	0	0	0	0	0	0	0
1.35	-1.45	0	0	0	0	0	0	0
1.36	-1.45	0	0	0	0	0	0	0
1.37	-1.45	0	0	0	0	0	0	0
1.38	-1.45	0	0	0	0	0	0	0
1.39	-1.45	0	0	0	0	0	0	0
1.4	-1.45	0	0	0	0	0	0	0
0.2	-1.44	0	0	0	0	0	0	0
0.21	-1.44	0	0	0	0	0	0	0
0.22	-1.44	0	0	0	0	0	0	0
0.23	-1.44	0	0	0	0	0	0	0
0.24	-1.44	0	0	0	0	0	0	0
0.25	-1.44	0	0	0	0	0	0	0
0.26	-1.44	0	0	0	0	0	0	0
0.27	-1.44	0	0	0	0	0	0	0
0.28	-1.44	0	0	0	0	0	0	0
0.29	-1.44	0	0	0	0	0	0	0
0.3	-1.44	0	0	0	0	0	0	0
0.31	-1.44	0	0	0	0	0	0	0
0.32	-1.44	0	0	0	0	0	0	0
0.33	-1.44	0	0	0	0	0	0	0
0.34	-1.44	0	0	0	0	0	0	0
0.35	-1.44	0	0	0	0	0	0	0
0.36	-1.44	0	0	0	0	0	0	0
0.37	-1.44	0	0	0	0	0	0	0
0.38	-1.44	0	0	0	0	0	0	0
0.39	-1.44	0	0	0	0	0	0	0
0.4	-1.44	0	0	0	0	0	0	0
0.41	-1.44	0	0	0	0	0	0	0
0.42	-1.44	0	0	0	0	0	0	0
0.43	-1.44	0	0	0	0	0	0	0
0.44	-1.44	0	0	0	0	0	0	0
0.45	-1.44	0	0	0	0	0	0	0
0.46	-1.44	0	0	0	0	0	0	0
0.47	-1.44	0	0	0	0	0	0	0
0.48	-1.44	0	0	0	0	0	0	0
0.49	-1.44	0	0	0	0	0	0	0
0.5	-1.44	0	0	0	0	0	0	0
0.51	-1.44	0	0	0	0	0	0	0
0.52	-1.44	0	0	0	0	0	0	0
0.53	-1.44	0	0	0	0	0	0	0
0.54	-1.44	0	0	0	0	0	0	0
0.55	-1.44	0	0	0	0	0	0	0
0.56	-1.44	0	0	0	0	0	0	0
0.57	-1.44	0	0	0	0	0	0	0
0.58	-1.44	0	0	0	0	0	0	0
0.59	-1.44	0	0	0	0	0	0	0
0.6	-1.44	0	0	0	0	0	0	0
0.61	-1.44	0	0	0	0	0	0	0
0.62	-1.44	0	0	0	0	0	0	0
0.63	-1.44	0	0	0	0	0	0	0
0.64	-1.44	0	0	0	0	0	0	0
0.65	-1.44	0	0	0	0	0	0	0
0.66	-1.44	0	0	0	0	0	0	0
0.67	-1.44	0	0	0	0	0	0	0
0.68	-1.44	0	0	0	0	0	0	0
0.69	-1.44	0	0	0	0	0	0	0
0.7	-1.44	0	0	0	0	0	0	0
0.71	-1.44	0	0	0	0	0	0	0
0.72	-1.44	0	0	0	0	0	0	0
0.73	-1.44	0	0	0	0	0	0	0
0.74	-1.44	0	0	0	0	0	0	0
0.75	-1.44	0	0	0	0	0	0	0
0.76	-1.44	0	0	0	0	0	0	0
0.77	-1.44	0	0	0	0	0	0	0
0.78	-1.44	0	0	0	0	0	0	0
0.79	-1.44	0	0	0	0	0	0	0
0.8	-1.44	1.46855e-019	4.29756e-019	4.55504e+017	1.01172e+017	2.46317	5.56865	1881.69
0.81	-1.44	1.65302e-019	4.252e-019	4.60992e+017	1.56108e+017	2.87208	9.13543	1821.19
0.82	-1.44	1.88534e-019	4.2521e-019	4.61121e+017	2.51589e+017	3.34372	15.0006	1692.54
0.83	-1.44	2.17435e-019	4.272e-019	4.59045e+017	4.16609e+017	3.87581	24.6927	1560.99
0.84	-1.44	2.52374e-019	4.30921e-019	4.55215e+017	6.89074e+017	4.4522	40.2818	1509.42
0.85	-1.44	2.94738e-019	4.3696e-019	4.49213e+017	1.11109e+018	5.07446	64.2793	1667.29
0.86	-1.44	3.48681e-019	4.46201e-019	4.40405e+017	1.71889e+018	5.78109	99.2441	2213.14
0.87	-1.44	4.21027e-019	4.59481e-019	4.28271e+017	2.52283e+018	6.62549	146.678	3342.5
0.88	-1.44	5.1789e-019	4.77043e-019	4.12836e+017	3.47731e+018	7.61919	205.042	5180.49
0.89	-1.44	6.38574e-019	4.97878e-019	3.95111e+017	4.45957e+018	8.67883	267.908	7656.05
0.9	-1.44	7.70962e-019	5.1956e-019	3.77108e+017	5.28982e+018	9.63004	324.381	10438.4
0.91	-1.44	8.93625e-019	5.38995e-019	3.61174e+017	5.79706e+018	10.2852	362.67	13038.2
0.92	-1.44	9.84149e-019	5.53618e-019	3.49094e+017	5.8851e+018	10.5374	374.481	15021.4
0.93	-1.44	1.02742e-018	5.62146e-019	3.41622e+017	5.55582e+018	10.3986	357.39	16171.3
0.94	-1.44	1.02e-018	5.64676e-019	3.38544e+017	4.89844e+018	9.97797	315.23	16521.2
0.95	-1.44	9.71068e-019	5.62462e-019	3.38928e+017	4.06604e+018	9.43283	257.46	16296.2
0.96	-1.44	8.99181e-019	5.57455e-019	3.41456e+017	3.23232e+018	8.91177	196.555	15799.8
0.97	-1.44	8.2427e-019	5.51479e-019	3.44958e+017	2.53015e+018	8.50596	143.2	15282.8
0.98	-1.44	0	0	0	0	0	0	0
0.99	-1.44	0	0	0	0	0	0	0
1	-1.44	0	0	0	0	0	0	0
1.01	-1.44	0	0	0	0	0	0	0
1.02	-1.44	0	0	0	0	0	0	0
1.03	-1.44	0	0	0	0	0	0	0
1.04	-1.44	0	0	0	0	0	0	0
1.05	-1.44	0	0	0	0	0	0	0
1.06	-1.44	0	0	0	0	0	0	0
1.07	-1.44	0	0	0	0	0	0	0
1.08	-1.44	0	0	0	0	0	0	0
1.09	-1.44	0	0	0	0	0	0	0
1.1	-1.44	0	0	0	0	0	0	0
1.11	-1.44	0	0	0	0	0	0	0
1.12	-1.44	0	0	0	0	0	0	0
1.13	-1.44	0	0	0	0	0	0	0
1.14	-1.44	0	0	0	0	0	0	0
1.15	-1.44	0	0	0	0	0	0	0
1.16	-1.44	0	0	0	0	0	0	0
1.17	-1.44	0	0	0	0	0	0	0
1.18	-1.44	0	0	0	0	0	0	0
1.19	-1.44	0	0	0	0	0	0	0
1.2	-1.44	0	0	0	0	0	0	0
1.21	-1.44	0	0	0	0	0	0	0
1.22	-1.44	0	0	0	0	0	0	0
1.23	-1.44	0	0	0	0	0	0	0
1.24	-1.44	0	0	0	0	0	0	0
1.25	-1.44	0	0	0	0	0	0	0
1.26	-1.44	0	0	0	0	0	0	0
1.27	-1.44	0	0	0	0	0	0	0
1.28	-1.44	0	0	0	0	0	0	0
1.29	-1.44	0	0	0	0	0	0	0
1.3	-1.44	0	0	0	0	0	0	0
1.31	-1.44	0	0	0	0	0	0	0
1.32	-1.44	0	0	0	0	0	0	0
1.33	-1.44	0	0	0	0	0	0	0
1.34	-1.44	0	0	0	0	0	0	0
1.35	-1.44	0	0	0	0	0	0	0
1.36	-1.44	0	0	0	0	0	0	0
1.37	-1.44	0	0	0	0	0	0	0
1.38	-1.44	0	0	0	0	0	0	0
1.39	-1.44	0	0	0	0	0	0	0
1.4	-1.44	0	0	0	0	0	0	0
0.2	-1.43	0	0	0	0	0	0	0
0.21	-1.43	0	0	0	0	0	0	0
0.22	-1.43	0	0	0	0	0	0	0
0.23	-1.43	0	0	0	0	0	0	0
0.24	-1.43	0	0	0	0	0	0	0
0.25	-1.43	0	0	0	0	0	0	0
0.26	-1.43	0	0	0	0	0	0	0
0.27	-1.43	0	0	0	0	0	0	0
0.28	-1.43	0	0	0	0	0	0	0
0.29	-1.43	0	0	0	0	0	0	0
0.3	-1.43	0	0	0	0	0	0	0
0.31	-1.43	0	0	0	0	0	0	0
0.32	-1.43	0	0	0	0	0	0	0
0.33	-1.43	0	0	0	0	0	0	0
0.34	-1.43	0	0	0	0	0	0	0
0.35	-1.43	0	0	0	0	0	0	0
0.36	-1.43	0	0	0	0	0	0	0
0.37	-1.43	0	0	0	0	0	0	0
0.38	-1.43	0	0	0	0	0	0	0
0.39	-1.43	0	0	0	0	0	0	0
0.4	-1.43	0	0	0	0	0	0	0
0.41	-1.43	0	0	0	0	0	0	0
0.42	-1.43	0	0	0	0	0	0	0
0.43	-1.43	0	0	0	0	0	0	0
0.44	-1.43	0	0	0	0	0	0	0
0.45	-1.43	0	0	0	0	0	0	0
0.46	-1.43	0	0	0	0	0	0	0
0.47	-1.43	0	0	0	0	0	0	0
0.48	-1.43	0	0	0	0	0	0	0
0.49	-1.43	0	0	0	0	0	0	0
0.5	-1.43	0	0	0	0	0	0	0
0.51	-1.43	0	0	0	0	0	0	0
0.52	-1.43	0	0	0	0	0	0	0
0.53	-1.43	0	0	0	0	0	0	0
0.54	-1.43	0	0	0	0	0	0	0
0.55	-1.43	0	0	0	0	0	0	0
0.56	-1.43	0	0	0	0	0	0	0
0.57	-1.43	0	0	0	0	0	0	0
0.58	-1.43	0	0	0	0	0	0	0
0.59	-1.43	0	0	0	0	0	0	0
0.6	-1.43	0	0	0	0	0	0	0
0.61	-1.43	0	0	0	0	0	0	0
0.62	-1.43	0	0	0	0	0	0	0
0.63	-1.43	0	0	0	0	0	0	0
0.64	-1.43	0	0	0	0	0	0	0
0.65	-1.43	0	0	0	0	0	0	0
0.66	-1.43	0	0	0	0	0	0	0
0.67	-1.43	0	0	0	0	0	0	0
0.68	-1.43	0	0	0	0	0	0	0
0.69	-1.43	0	0	0	0	0	0	0
0.7	-1.43	0	0	0	0	0	0	0
0.71	-1.43	0	0	0	0	0	0	0
0.72	-1.43	0	0	0	0	0	0	0
0.73	-1.43	0	0	0	0	0	0	0
0.74	-1.43	0	0	0	0	0	0	0
0.75	-1.43	0	0	0	0	0	0	0
0.76	-1.43	0	0	0	0	0	0	0
0.77	-1.43	0	0	0	0	0	0	0
0.78	-1.43	0	0	0	0	0	0	0
0.79	-1.43	0	0	0	0	0	0	0
0.8	-1.43	1.50919e-019	4.48877e-019	4.32898e+017	1.08425e+017	2.54344	6.55637	1605.39
0.81	-1.43	1.76302e-019	4.33422e-019	4.51354e+017	1.9681e+017	3.09214	11.9429	1648.28
0.82	-1.43	2.06477e-019	4.2837e-019	4.57558e+017	3.47629e+017	3.67775	20.7789	1575.99
0.83	-1.43	2.405e-019	4.29916e-019	4.56179e+017	5.87281e+017	4.26372	34.5117	1502.49
0.84	-1.43	2.80274e-019	4.34799e-019	4.51314e+017	9.58376e+017	4.87192	55.5743	1577.01
0.85	-1.43	3.29354e-019	4.42782e-019	4.436e+017	1.5014e+018	5.54168	86.5989	1969
0.86	-1.43	3.93766e-019	4.54507e-019	4.32727e+017	2.23768e+018	6.32915	129.551	2869.63
0.87	-1.43	4.80176e-019	4.70402e-019	4.18567e+017	3.14417e+018	7.26753	184.142	4433.46
0.88	-1.43	5.9093e-019	4.89938e-019	4.01763e+017	4.12911e+018	8.31249	245.95	6668.29
0.89	-1.43	7.18821e-019	5.11253e-019	3.83937e+017	5.03639e+018	9.32389	305.98	9345.66
0.9	-1.43	8.46572e-019	5.31564e-019	3.67267e+017	5.69449e+018	10.117	353.057	12039.4
0.91	-1.43	9.52772e-019	5.48198e-019	3.53674e+017	5.9813e+018	10.552	377.819	14298.7
0.92	-1.43	1.01974e-018	5.59456e-019	3.44241e+017	5.85836e+018	10.5913	375.482	15824.5
0.93	-1.43	1.03857e-018	5.64851e-019	3.39142e+017	5.36807e+018	10.2972	346.539	16540.7
0.94	-1.43	1.01112e-018	5.64999e-019	3.37833e+017	4.61922e+018	9.7975	296.716	16572.8
0.95	-1.43	9.49945e-019	5.6141e-019	3.39243e+017	3.76602e+018	9.24145	236.228	16177.3
0.96	-1.43	8.73951e-019	5.56047e-019	3.42057e+017	2.96338e+018	8.75148	176.743	15635.4
0.97	-1.43	8.00415e-019	5.50598e-019	3.45151e+017	2.3117e+018	8.38813	126.787	15146.4
0.98	-1.43	0	0	0	0	0	0	0
0.99	-1.43	0	0	0	0	0	0	0
1	-1.43	0	0	0	0	0	0	0
1.01	-1.43	0	0	0	0	0	0	0
1.02	-1.43	0	0	0	0	0	0	0
1.03	-1.43	0	0	0	0	0	0	0
1.04	-1.43	0	0	0	0	0	0	0
1.05	-1.43	0	0	0	0	0	0	0
1.06	-1.43	0	0	0	0	0	0	0
1.07	-1.43	0	0	0	0	0	0	0
1.08	-1.43	0	0	0	0	0	0	0
1.09	-1.43	0	0	0	0	0	0	0
1.1	-1.43	0	0	0	0	0	0	0
1.11	-1.43	0	0	0	0	0	0	0
1.12	-1.43	0	0	0	0	0	0	0
1.13	-1.43	0	0	0	0	0	0	0
1.14	-1.43	0	0	0	0	0	0	0
1.15	-1.43	0	0	0	0	0	0	0
1.16	-1.43	0	0	0	0	0	0	0
1.17	-1.43	0	0	0	0	0	0	0
1.18	-1.43	0	0	0	0	0	0	0
1.19	-1.43	0	0	0	0	0	0	0
1.2	-1.43	0	0	0	0	0	0	0
1.21	-1.43	0	0	0	0	0	0	0
1.22	-1.43	0	0	0	0	0	0	0
1.23	-1.43	0	0	0	0	0	0	0
1.24	-1.43	0	0	0	0	0	0	0
1.25	-1.43	0	0	0	0	0	0	0
1.26	-1.43	0	0	0	0	0	0	0
1.27	-1.43	0	0	0	0	0	0	0
1.28	-1.43	0	0	0	0	0	0	0
1.29	-1.43	0	0	0	0	0	0	0
1.3	-1.43	0	0	0	0	0	0	0
1.31	-1.43	0	0	0	0	0	0	0
1.32	-1.43	0	0	0	0	0	0	0
1.33	-1.43	0	0	0	0	0	0	0
1.34	-1.43	0	0	0	0	0	0	0
1.35	-1.43	0	0	0	0	0	0	0
1.36	-1.43	0	0	0	0	0	0	0
1.37	-1.43	0	0	0	0	0	0	0
1.38	-1.43	0	0	0	0	0	0	0
1.39	-1.43	0	0	0	0	0	0	0
1.4	-1.43	0	0	0	0	0	0	0
0.2	-1.42	0	0	0	0	0	0	0
0.21	-1.42	0	0	0	0	0	0	0
0.22	-1.42	0	0	0	0	0	0	0
0.23	-1.42	0	0	0	0	0	0	0
0.24	-1.42	0	0	0	0	0	0	0
0.25	-1.42	0	0	0	0	0	0	0
0.26	-1.42	0	0	0	0	0	0	0
0.27	-1.42	0	0	0	0	0	0	0
0.28	-1.42	0	0	0	0	0	0	0
0.29	-1.42	0	0	0	0	0	0	0
0.3	-1.42	0	0	0	0	0	0	0
0.31	-1.42	0	0	0	0	0	0	0
0.32	-1.42	0	0	0	0	0	0	0
0.33	-1.42	0	0	0	0	0	0	0
0.34	-1.42	0	0	0	0	0	0	0
0.35	-1.42	0	0	0	0	0	0	0
0.36	-1.42	0	0	0	0	0	0	0
0.37	-1.42	0	0	0	0	0	0	0
0.38	-1.42	0	0	0	0	0	0	0
0.39	-1.42	0	0	0	0	0	0	0
0.4	-1.42	0	0	0	0	0	0	0
0.41	-1.42	0	0	0	0	0	0	0
0.42	-1.42	0	0	0	0	0	0	0
0.43	-1.42	0	0	0	0	0	0	0
0.44	-1.42	0	0	0	0	0	0	0
0.45	-1.42	0	0	0	0	0	0	0
0.46	-1.42	0	0	0	0	0	0	0
0.47	-1.42	0	0	0	0	0	0	0
